UPC,Market_Name,MskdName,WEEK_START_parsed,Parent_Company,PRODUCT_TYPE,EST_ACV_avg,UNITS_sum,DOLLARS_sum,RegPrice_avg,AvgPrice_avg,Discount_avg,D_avg,PR_avg,prediction,Revenue_Baseline,Incr. Revenue,COGS_per_unit_zero_discount,COGS_discount,Gross_Profit_discount,COGS_zero_discount,Gross_Profit_zero_discount,Incr. Gross Profit
00-05-41780-00266,NEW_YORK,"Chain112,",2011-02-07T00:00:00.000Z,UTZ QUALITY FOODS,PRETZEL,59.59489083,160,320,3.311666667,2,0.394166667,0,1,66.56277745,220.4337313,99.56626869,1.913502564,306.1604103,13.83958974,127.3680453,93.06568599,-79.22609625
00-05-41780-00266,NEW_YORK,"Chain112,",2011-03-07T00:00:00.000Z,UTZ QUALITY FOODS,PRETZEL,59.59489083,154,308,3.311666667,2,0.394166667,0.416666667,1,59.01439193,195.4359946,112.5640054,1.913502564,294.6793949,13.32060513,112.9241903,82.51180433,-69.1911992
00-05-41780-00266,NEW_YORK,"Chain112,",2011-04-04T00:00:00.000Z,UTZ QUALITY FOODS,PRETZEL,56.26959154,185,370,3.31,2,0.393846154,0.153846154,1,88.58295407,293.209578,76.79042204,1.913502564,353.9979744,16.00202564,169.5037097,123.7058682,-107.7038426
00-05-41780-00266,NEW_YORK,"Chain112,",2011-05-16T00:00:00.000Z,UTZ QUALITY FOODS,PRETZEL,59.59489083,200,398,3.311666667,1.99,0.403333333,0.166666667,1,70.2465563,232.6331789,165.3668211,1.913502564,382.7005128,15.29948718,134.4169656,98.21621334,-82.91672616
00-05-41780-00266,NEW_YORK,"Chain112,",2011-05-30T00:00:00.000Z,UTZ QUALITY FOODS,PRETZEL,54.45455833,133,266,3.311666667,2,0.394166667,0.166666667,1,87.0772971,288.3709822,-22.37098223,1.913502564,254.495841,11.50415897,166.6226313,121.748351,-110.244192
00-05-41780-00266,NEW_YORK,"Chain112,",2011-06-20T00:00:00.000Z,UTZ QUALITY FOODS,PRETZEL,54.45455833,222,436.35,3.311666667,1.974166667,0.4025,0.583333333,1,84.58869281,280.1295544,156.2204456,1.913502564,424.7975692,11.55243077,161.8606806,118.2688738,-106.716443
00-05-41780-00266,NEW_YORK,"Chain112,",2011-06-27T00:00:00.000Z,UTZ QUALITY FOODS,PRETZEL,57.91715455,258,430.2,3.313636364,1.67,0.493636364,0.454545455,1,40.77875477,135.1259647,295.0740353,1.913502564,493.6836615,-63.48366154,78.03025181,57.09571285,-120.5793744
00-05-41780-00266,NEW_YORK,"Chain112,",2011-07-04T00:00:00.000Z,UTZ QUALITY FOODS,PRETZEL,57.91715455,193,321.79,3.313636364,1.67,0.493636364,0.272727273,1,36.89701207,122.2632809,199.5267191,1.913502564,369.3059949,-47.51599487,70.60252721,51.66075371,-99.17674858
00-05-41780-00266,NEW_YORK,"Chain112,",2011-07-25T00:00:00.000Z,UTZ QUALITY FOODS,PRETZEL,56.26959154,146,365,3.31,2.5,0.244615385,0.230769231,1,82.54249808,273.2156686,91.78433136,1.913502564,279.3713744,85.62862564,157.9452817,115.2703869,-29.64176128
00-05-41780-00266,NEW_YORK,"Chain112,",2011-09-19T00:00:00.000Z,UTZ QUALITY FOODS,PRETZEL,56.26959154,226,424.88,3.31,1.88,0.433076923,0.307692308,1,87.78786093,290.5778197,134.3021803,1.913502564,432.4515795,-7.571579487,167.982297,122.5955227,-130.1671022
00-05-41780-00266,NEW_YORK,"Chain112,",2011-09-26T00:00:00.000Z,UTZ QUALITY FOODS,PRETZEL,56.26959154,204,383.52,3.31,1.88,0.433076923,0.153846154,1,87.54801042,289.7839145,93.73608552,1.913502564,390.3545231,-6.834523077,167.5233424,122.2605721,-129.0950951
00-05-41780-00266,NEW_YORK,"Chain112,",2011-10-17T00:00:00.000Z,UTZ QUALITY FOODS,PRETZEL,59.59489083,131,327.5,3.311666667,2.5,0.245,0.166666667,1,72.34722839,239.5899047,87.91009531,1.913502564,250.6688359,76.8311641,138.436607,101.1532977,-24.32213356
00-05-41780-00266,NEW_YORK,"Chain112,",2011-11-21T00:00:00.000Z,UTZ QUALITY FOODS,PRETZEL,59.59489083,133,332.5,3.311666667,2.5,0.245,0.166666667,1,70.63267529,233.9118763,98.58812366,1.913502564,254.495841,78.00415897,135.1558053,98.75607106,-20.75191208
00-05-41780-00266,NEW_YORK,"Chain112,",2011-12-19T00:00:00.000Z,UTZ QUALITY FOODS,PRETZEL,54.45455833,144,360,3.311666667,2.5,0.245,0,1,89.43898618,296.1921092,63.80789077,1.913502564,275.5443692,84.45563077,171.1417294,125.0503798,-40.59474908
00-05-41780-00266,NEW_YORK,"Chain112,",2011-12-26T00:00:00.000Z,UTZ QUALITY FOODS,PRETZEL,54.45455833,83,207.5,3.311666667,2.5,0.245,0,1,77.30464508,256.0072163,-48.50721629,1.913502564,158.8207128,48.67928718,147.9226366,108.0845797,-59.40529253
00-05-41780-00266,NEW_YORK,"Chain112,",2012-01-09T00:00:00.000Z,UTZ QUALITY FOODS,PRETZEL,56.26959154,136,340,3.31,2.5,0.244615385,0.153846154,1,76.95955395,254.7361236,85.26387644,1.913502564,260.2363487,79.76365128,147.2623038,107.4738198,-27.71016847
00-05-41780-00266,NEW_YORK,"Chain112,",2012-02-13T00:00:00.000Z,UTZ QUALITY FOODS,PRETZEL,56.26959154,96,240,3.31,2.5,0.244615385,0,1,75.74614086,250.7197263,-10.71972626,1.913502564,183.6962462,56.30375385,144.9404348,105.7792915,-49.47553765
00-05-41780-00266,NEW_YORK,"Chain112,",2012-03-05T00:00:00.000Z,UTZ QUALITY FOODS,PRETZEL,56.26959154,203,406,3.31,2,0.393846154,0.307692308,1,81.23687528,268.8940572,137.1059428,1.913502564,388.4410205,17.55897949,155.4469691,113.447088,-95.88810854
00-05-41780-00266,NEW_YORK,"Chain112,",2012-04-02T00:00:00.000Z,UTZ QUALITY FOODS,PRETZEL,59.59489083,121,302.5,3.311666667,2.5,0.245,0,1,58.98724746,195.3461012,107.1538988,1.913502564,231.5338103,70.96618974,112.8722493,82.47385191,-11.50766216
00-05-41780-00266,NEW_YORK,"Chain112,",2012-05-28T00:00:00.000Z,UTZ QUALITY FOODS,PRETZEL,53.19952273,126,252,3.313636364,2,0.394545455,0,1,49.04228353,162.5082941,89.49170595,1.913502564,241.1013231,10.89867692,93.84253528,68.66575877,-57.76708185
00-05-41780-00266,NEW_YORK,"Chain112,",2012-06-04T00:00:00.000Z,UTZ QUALITY FOODS,PRETZEL,59.59489083,78,219.49,3.311666667,3.045833333,0.08,0,0.333333333,70.95890149,234.9922288,-15.50222878,1.913502564,149.2532,70.2368,135.78004,99.21218883,-28.97538883
00-05-41780-00266,NEW_YORK,"Chain112,",2012-06-11T00:00:00.000Z,UTZ QUALITY FOODS,PRETZEL,56.26959154,142,355,3.31,2.5,0.244615385,0.461538462,1,79.85507991,264.3203145,90.67968549,1.913502564,271.7173641,83.2826359,152.8029002,111.5174143,-28.23477844
00-05-41780-00266,NEW_YORK,"Chain112,",2012-06-25T00:00:00.000Z,UTZ QUALITY FOODS,PRETZEL,56.26959154,261,490.68,3.31,1.88,0.433076923,0.307692308,1,85.45361597,282.8514688,207.8285312,1.913502564,499.4241692,-8.744169231,163.5157133,119.3357556,-128.0799248
00-05-41780-00266,NEW_YORK,"Chain112,",2012-07-02T00:00:00.000Z,UTZ QUALITY FOODS,PRETZEL,59.59489083,201,377.88,3.311666667,1.88,0.433333333,0,0.916666667,66.67970171,220.8209455,157.0590545,1.913502564,384.6140154,-6.734015385,127.5917802,93.2291653,-99.96318068
00-05-41780-00266,NEW_YORK,"Chain112,",2012-07-23T00:00:00.000Z,UTZ QUALITY FOODS,PRETZEL,61.80233636,136,338.47,3.29,2.490909091,0.242727273,0.363636364,0.909090909,26.31121284,86.56389024,251.9061098,1.913502564,260.2363487,78.23365128,50.34657323,36.21731701,42.01633427
00-05-41780-00266,NEW_YORK,"Chain112,",2012-07-30T00:00:00.000Z,UTZ QUALITY FOODS,PRETZEL,58.015975,220,437.8,3.29,1.99,0.4,0.333333333,1,28.13428541,92.56179899,345.238201,1.913502564,420.9705641,16.8294359,53.83502727,38.72677173,-21.89733583
00-05-41780-00266,NEW_YORK,"Chain112,",2012-08-27T00:00:00.000Z,UTZ QUALITY FOODS,PRETZEL,56.26959154,210,420,3.29,2,0.39,0.153846154,1,84.48733804,277.9633422,142.0366578,1.913502564,401.8355385,18.16446154,161.666738,116.2966042,-98.13214264
00-05-41780-00266,NEW_YORK,"Chain112,",2012-09-17T00:00:00.000Z,UTZ QUALITY FOODS,PRETZEL,54.45455833,176,352,3.29,2,0.39,0,1,79.70956417,262.2444661,89.75553388,1.913502564,336.7764513,15.22354872,152.5244554,109.7200107,-94.49646198
00-05-41780-00266,NEW_YORK,"Chain112,",2012-09-24T00:00:00.000Z,UTZ QUALITY FOODS,PRETZEL,54.45455833,151,302,3.29,2,0.39,0.083333333,1,100.2986938,329.9827025,-27.98270252,1.913502564,288.9388872,13.06111282,191.9218077,138.0608948,-124.999782
00-05-41780-00266,NEW_YORK,"Chain112,",2012-10-01T00:00:00.000Z,UTZ QUALITY FOODS,PRETZEL,56.26959154,111,277.5,3.29,2.5,0.24,0.461538462,1,94.57450305,311.150115,-33.65011503,1.913502564,212.3987846,65.10121538,180.9685541,130.1815609,-65.08034556
00-05-41780-00266,NEW_YORK,"Chain112,",2012-10-15T00:00:00.000Z,UTZ QUALITY FOODS,PRETZEL,54.45455833,123,307.5,3.29,2.5,0.24,0.5,1,88.61428267,291.54099,15.95901002,1.913502564,235.3608154,72.13918462,169.5636571,121.9773329,-49.83814826
00-05-41780-00266,NEW_YORK,"Chain112,",2012-11-12T00:00:00.000Z,UTZ QUALITY FOODS,PRETZEL,54.45455833,172,344,3.29,2,0.39,0,1,69.81992373,229.7075491,114.2924509,1.913502564,329.122441,14.87755897,133.6006031,96.10694598,-81.22938701
00-05-41780-00266,NEW_YORK,"Chain112,",2012-12-03T00:00:00.000Z,UTZ QUALITY FOODS,PRETZEL,56.26959154,137,342.5,3.29,2.5,0.24,0.153846154,1,85.59363385,281.6030554,60.89694462,1.913502564,262.1498513,80.35014872,163.7836379,117.8194175,-37.46926881
00-05-41780-00266,NEW_YORK,"Chain112,",2012-12-24T00:00:00.000Z,UTZ QUALITY FOODS,PRETZEL,56.61781,93,232.5,3.29,2.5,0.24,0.166666667,1,21.53877328,70.86256408,161.6374359,1.913502564,177.9557385,54.54426154,41.21449789,29.64806619,24.89619535
00-05-72600-00539,NEW_YORK,"Chain112,",2010-12-27T00:00:00.000Z,HERR FOODS INC,PRETZEL,54.3169675,14,35,4.34,2.5,0.3475,0,0.75,9.56987076,41.5332391,-6.5332391,1.944181818,27.21854545,7.781454545,18.60556873,22.92767037,-15.14621582
00-05-72600-00539,NEW_YORK,"Chain112,",2011-01-31T00:00:00.000Z,HERR FOODS INC,PRETZEL,54.3169675,32,64,3.29,2,0.39,0,1,5.715568452,18.80422021,45.19577979,1.944181818,62.21381818,1.786181818,11.11210427,7.692115942,-5.905934124
00-05-72600-00539,NEW_YORK,"Chain112,",2011-02-07T00:00:00.000Z,HERR FOODS INC,PRETZEL,54.3169675,89,132.61,3.29,1.49,0.55,0,1,7.379189698,24.27753411,108.3324659,1.944181818,173.0321818,-40.42218182,14.34648644,9.931047663,-50.35322948
00-05-72600-00539,NEW_YORK,"Chain112,",2011-02-21T00:00:00.000Z,HERR FOODS INC,PRETZEL,55.80796,9,22.95,3.29,2.726666667,0.17,0,0.333333333,11.48206272,37.77598635,-14.82598635,1.944181818,17.49763636,5.452363636,22.32321758,15.45276877,-10.00040514
00-05-72600-00539,NEW_YORK,"Chain112,",2011-02-28T00:00:00.000Z,HERR FOODS INC,PRETZEL,54.3169675,27,54,3.29,2,0.39,0.5,1,1.227000623,4.03683205,49.96316795,1.944181818,52.49290909,1.507090909,2.385512303,1.651319748,-0.144228839
00-05-72600-00539,NEW_YORK,"Chain112,",2011-03-07T00:00:00.000Z,HERR FOODS INC,PRETZEL,60.584455,13,30.95,3.29,2.495,0.24,1,0.5,0.267361725,0.879620077,30.07037992,1.944181818,25.27436364,5.675636364,0.519799806,0.359820271,5.315816092
00-05-72600-00539,NEW_YORK,"Chain112,",2011-03-14T00:00:00.000Z,HERR FOODS INC,PRETZEL,60.584455,25,43.82,3.29,2.32,0.295,1,0.5,6.527458257,21.47533767,22.34466233,1.944181818,48.60454545,-4.784545455,12.69056566,8.784772003,-13.56931746
00-05-72600-00539,NEW_YORK,"Chain112,",2011-03-21T00:00:00.000Z,HERR FOODS INC,PRETZEL,53.871768,109,162.41,3.29,1.49,0.55,0,1,13.33289881,43.86523708,118.5447629,1.944181818,211.9158182,-49.50581818,25.92157945,17.94365763,-67.44947581
00-05-72600-00539,NEW_YORK,"Chain112,",2011-03-28T00:00:00.000Z,HERR FOODS INC,PRETZEL,54.8787125,30,60,2.9675,2,0.2925,1,0.75,16.40188782,48.67260209,11.32739791,1.944181818,58.32545455,1.674545455,31.88825208,16.78435002,-15.10980456
00-05-72600-00539,NEW_YORK,"Chain112,",2011-04-04T00:00:00.000Z,HERR FOODS INC,PRETZEL,55.80796,11,23.98,3.29,2.66,0.19,0.666666667,0.333333333,7.187088343,23.64552065,0.334479353,1.944181818,21.386,2.594,13.97300648,9.672514166,-7.078514166
00-05-72600-00539,NEW_YORK,"Chain112,",2011-04-11T00:00:00.000Z,HERR FOODS INC,PRETZEL,60.584455,25,62.5,3.29,2.5,0.24,2,0.5,8.023021249,26.39573991,36.10426009,1.944181818,48.60454545,13.89545455,15.59821204,10.79752787,3.097926675
00-05-72600-00539,NEW_YORK,"Chain112,",2011-05-09T00:00:00.000Z,HERR FOODS INC,PRETZEL,54.3169675,26,52,3.29,2,0.39,0.5,1,2.322826249,7.642098359,44.35790164,1.944181818,50.54872727,1.451272727,4.51599656,3.126101799,-1.674829072
00-05-72600-00539,NEW_YORK,"Chain112,",2011-05-23T00:00:00.000Z,HERR FOODS INC,PRETZEL,54.3169675,26,52,3.29,2,0.39,0.5,1,4.753200421,15.63802939,36.36197061,1.944181818,50.54872727,1.451272727,9.241085837,6.396943548,-4.945670821
00-05-72600-00539,NEW_YORK,"Chain112,",2011-06-20T00:00:00.000Z,HERR FOODS INC,PRETZEL,54.3169675,126,187.74,3.29,1.49,0.55,0.5,1,3.884008441,12.77838777,174.9616122,1.944181818,244.9669091,-57.22690909,7.551218593,5.227169178,-62.45407827
00-05-72600-00539,NEW_YORK,"Chain112,",2011-06-27T00:00:00.000Z,HERR FOODS INC,PRETZEL,55.80796,18,36,3.29,2,0.39,0,1,14.77965459,48.62506361,-12.62506361,1.944181818,34.99527273,1.004727273,28.73433574,19.89072787,-18.8860006
00-05-72600-00539,NEW_YORK,"Chain112,",2011-07-18T00:00:00.000Z,HERR FOODS INC,PRETZEL,54.3169675,25,62.5,3.29,2.5,0.24,0,0.75,19.76126739,65.0145697,-2.514569699,1.944181818,48.60454545,13.89545455,38.41949676,26.59507294,-12.6996184
00-05-72600-00539,NEW_YORK,"Chain112,",2011-07-25T00:00:00.000Z,HERR FOODS INC,PRETZEL,54.3169675,26,52,3.29,2,0.39,0,1,6.606692469,21.73601822,30.26398178,1.944181818,50.54872727,1.451272727,12.84461138,8.891406846,-7.440134119
00-05-72600-00539,NEW_YORK,"Chain112,",2011-08-08T00:00:00.000Z,HERR FOODS INC,PRETZEL,54.3169675,10,25,3.29,2.5,0.24,0,0.75,6.786220401,22.32666512,2.673334879,1.944181818,19.44181818,5.558181818,13.19364632,9.133018802,-3.574836984
00-05-72600-00539,NEW_YORK,"Chain112,",2011-08-15T00:00:00.000Z,HERR FOODS INC,PRETZEL,54.3169675,21,52.5,3.29,2.5,0.24,0,0.75,11.84860421,38.98190786,13.51809214,1.944181818,40.82781818,11.67218182,23.03584088,15.94606698,-4.27388516
00-05-72600-00539,NEW_YORK,"Chain112,",2011-08-22T00:00:00.000Z,HERR FOODS INC,PRETZEL,54.3169675,32,80,3.29,2.5,0.24,0,0.75,22.24676263,73.19184906,6.808150943,1.944181818,62.21381818,17.78618182,43.25175142,29.94009764,-12.15391582
00-05-72600-00539,NEW_YORK,"Chain112,",2011-09-12T00:00:00.000Z,HERR FOODS INC,PRETZEL,54.3169675,20,50,3.29,2.5,0.24,0,0.75,15.54482918,51.14248802,-1.142488018,1.944181818,38.88363636,11.11636364,30.22197427,20.92051375,-9.804150114
00-05-72600-00539,NEW_YORK,"Chain112,",2011-09-26T00:00:00.000Z,HERR FOODS INC,PRETZEL,58.34196667,14,35,3.29,2.5,0.24,0,0.666666667,9.78052747,32.17793538,2.822064624,1.944181818,27.21854545,7.781454545,19.01512368,13.1628117,-5.381357151
00-05-72600-00539,NEW_YORK,"Chain112,",2011-10-17T00:00:00.000Z,HERR FOODS INC,PRETZEL,54.3169675,24,60,3.29,2.5,0.24,0,0.75,17.6292513,58.00023678,1.999763224,1.944181818,46.66036364,13.33963636,34.27446984,23.72576693,-10.38613057
00-05-72600-00539,NEW_YORK,"Chain112,",2011-10-31T00:00:00.000Z,HERR FOODS INC,PRETZEL,55.80796,14,36.58,3.29,3.026666667,0.08,0,0.333333333,12.97826881,42.69850437,-6.118504374,1.944181818,27.21854545,9.361454545,25.23211425,17.46639013,-8.104935583
00-05-72600-00539,NEW_YORK,"Chain112,",2011-11-14T00:00:00.000Z,HERR FOODS INC,PRETZEL,64.385465,11,31.45,3.29,3.055,0.07,0,0.5,6.435782872,21.17372565,10.27627435,1.944181818,21.386,10.064,12.51233205,8.661393603,1.402606397
00-05-72600-00539,NEW_YORK,"Chain112,",2011-11-21T00:00:00.000Z,HERR FOODS INC,PRETZEL,54.3169675,14,35,3.29,2.5,0.24,0,1,10.93677322,35.9819839,-0.9819839,1.944181818,27.21854545,7.781454545,21.26307565,14.71890825,-6.937453707
00-05-72600-00539,NEW_YORK,"Chain112,",2011-11-28T00:00:00.000Z,HERR FOODS INC,PRETZEL,54.3169675,28,70,3.29,2.5,0.24,0,1,8.090693249,26.61838079,43.38161921,1.944181818,54.43709091,15.56290909,15.72977871,10.88860208,4.674307013
00-05-72600-00539,NEW_YORK,"Chain112,",2011-12-05T00:00:00.000Z,HERR FOODS INC,PRETZEL,54.3169675,46,115,3.29,2.5,0.24,0.5,1,5.62167382,18.49530687,96.50469313,1.944181818,89.43236364,25.56763636,10.92955603,7.565750839,18.00188552
00-05-72600-00539,NEW_YORK,"Chain112,",2011-12-12T00:00:00.000Z,HERR FOODS INC,PRETZEL,54.3169675,22,55,3.29,2.5,0.24,0.75,1,4.189261826,13.78267141,41.21732859,1.944181818,42.772,12.228,8.144686673,5.637984734,6.590015266
00-05-72600-00539,NEW_YORK,"Chain112,",2011-12-19T00:00:00.000Z,HERR FOODS INC,PRETZEL,60.584455,22,55,3.29,2.5,0.24,0.5,1,2.331794686,7.671604518,47.32839548,1.944181818,42.772,12.228,4.533432833,3.138171685,9.089828315
00-05-72600-00539,NEW_YORK,"Chain112,",2011-12-26T00:00:00.000Z,HERR FOODS INC,PRETZEL,57.0043,12,36,3.29,3,0.09,0.333333333,1,8.791671904,28.92460057,7.075399434,1.944181818,23.33018182,12.66981818,17.09260867,11.8319919,0.837826284
00-05-72600-00539,NEW_YORK,"Chain112,",2012-01-23T00:00:00.000Z,HERR FOODS INC,PRETZEL,59.063572,20,50,3.29,2.5,0.24,0,0.8,12.94452427,42.58748484,7.412515155,1.944181818,38.88363636,11.11636364,25.16650873,17.42097612,-6.30461248
00-05-72600-00539,NEW_YORK,"Chain112,",2012-02-06T00:00:00.000Z,HERR FOODS INC,PRETZEL,59.063572,16,40,3.29,2.5,0.24,0,0.8,10.6374227,34.99712069,5.002879309,1.944181818,31.10690909,8.893090909,20.68108381,14.31603688,-5.422945972
00-05-72600-00539,NEW_YORK,"Chain112,",2012-02-27T00:00:00.000Z,HERR FOODS INC,PRETZEL,59.063572,21,52.5,3.29,2.5,0.24,0,0.8,15.41159712,50.70415452,1.795845484,1.944181818,40.82781818,11.67218182,29.9629469,20.74120761,-9.069025793
00-05-72600-00539,NEW_YORK,"Chain112,",2012-03-19T00:00:00.000Z,HERR FOODS INC,PRETZEL,57.61430667,26,65,3.29,2.5,0.24,0,0.833333333,12.16493144,40.02262444,24.97737556,1.944181818,50.54872727,14.45127273,23.65083852,16.37178591,-1.920513184
00-05-72600-00539,NEW_YORK,"Chain112,",2012-04-09T00:00:00.000Z,HERR FOODS INC,PRETZEL,58.34196667,17,51,3.29,3,0.09,0,1,10.90666546,35.88292938,15.11707062,1.944181818,33.05109091,17.94890909,21.20454069,14.67838868,3.270520406
00-05-72600-00539,NEW_YORK,"Chain112,",2012-04-23T00:00:00.000Z,HERR FOODS INC,PRETZEL,53.871768,48,92.2,3.032,1.812,0.402,0,1,10.22875272,31.01357825,61.18642175,1.944181818,93.32072727,-1.120727273,19.88655506,11.12702319,-12.24775046
00-05-72600-00539,NEW_YORK,"Chain112,",2012-05-07T00:00:00.000Z,HERR FOODS INC,PRETZEL,57.105564,17,51,3.29,3,0.09,0,1,11.14336778,36.66168001,14.33831999,1.944181818,33.05109091,17.94890909,21.66473304,14.99694697,2.951962121
00-05-72600-00539,NEW_YORK,"Chain112,",2012-05-21T00:00:00.000Z,HERR FOODS INC,PRETZEL,57.105564,28,65.25,3.29,2.33,0.29,0,1,4.862670304,15.9981853,49.2518147,1.944181818,54.43709091,10.81290909,9.453915193,6.544270108,4.268638983
00-05-72600-00539,NEW_YORK,"Chain112,",2012-05-28T00:00:00.000Z,HERR FOODS INC,PRETZEL,55.80796,12,33.95,3.29,3.026666667,0.08,0,0.333333333,14.987075,49.30747676,-15.35747676,1.944181818,23.33018182,10.61981818,29.13759873,20.16987803,-9.550059849
00-05-72600-00539,NEW_YORK,"Chain112,",2012-06-11T00:00:00.000Z,HERR FOODS INC,PRETZEL,62.065568,19,54.61,3.29,3.054,0.072,0,0.4,11.25646929,37.03378395,17.57621605,1.944181818,36.93945455,17.67054545,21.88462292,15.14916103,2.521384427
00-05-72600-00539,NEW_YORK,"Chain112,",2012-06-18T00:00:00.000Z,HERR FOODS INC,PRETZEL,62.065568,24,60,3.29,2.5,0.24,0,1,13.20121729,43.43200487,16.56799513,1.944181818,46.66036364,13.33963636,25.66556662,17.76643824,-4.426801881
00-05-72600-00539,NEW_YORK,"Chain112,",2012-06-25T00:00:00.000Z,HERR FOODS INC,PRETZEL,62.065568,44,86.68,3.29,1.97,0.4,0,1,20.10252371,66.13730302,20.54269698,1.944181818,85.544,1.136,39.08296111,27.05434192,-25.91834192
00-05-72600-00539,NEW_YORK,"Chain112,",2012-07-02T00:00:00.000Z,HERR FOODS INC,PRETZEL,65.1209625,10,28.95,3.29,2.895,0.12,0,0.5,8.704541256,28.63794073,0.312059267,1.944181818,19.44181818,9.508181818,16.92321085,11.71472989,-2.206548069
00-05-72600-00539,NEW_YORK,"Chain112,",2012-07-09T00:00:00.000Z,HERR FOODS INC,PRETZEL,62.065568,17,48.03,3.29,2.816,0.144,0,0.6,16.00320035,52.65052914,-4.620529142,1.944181818,33.05109091,14.97890909,31.11313115,21.53739799,-6.558488903
00-05-72600-00539,NEW_YORK,"Chain112,",2012-07-16T00:00:00.000Z,HERR FOODS INC,PRETZEL,56.44847333,60,150,3.29,2.5,0.24,0,1,6.409933349,21.08868072,128.9113193,1.944181818,116.6509091,33.34909091,12.46207587,8.626604845,24.72248606
00-05-72600-00539,NEW_YORK,"Chain112,",2012-07-23T00:00:00.000Z,HERR FOODS INC,PRETZEL,56.44847333,69,135.93,3.29,1.97,0.4,0,1,7.180900888,23.62516392,112.3048361,1.944181818,134.1485455,1.781454545,13.96097694,9.664186977,-7.882732431
00-05-72600-00539,NEW_YORK,"Chain112,",2012-07-30T00:00:00.000Z,HERR FOODS INC,PRETZEL,57.850225,20,55.53,3.29,2.895,0.12,0,0.5,0.22277498,0.732929683,54.79707032,1.944181818,38.88363636,16.64636364,0.433115065,0.299814618,16.34654902
00-05-72600-00539,NEW_YORK,"Chain112,",2012-08-06T00:00:00.000Z,HERR FOODS INC,PRETZEL,67.0214675,16,43.16,3.29,2.7975,0.15,0,0.5,8.57383887,28.20792988,14.95207012,1.944181818,31.10690909,12.05309091,16.66910164,11.53882824,0.51426267
00-05-72600-00539,NEW_YORK,"Chain112,",2012-08-13T00:00:00.000Z,HERR FOODS INC,PRETZEL,65.1209625,9,25.39,3.29,2.7625,0.16,0,0.5,7.832191253,25.76790922,-0.377909223,1.944181818,17.49763636,7.892363636,15.22720383,10.54070539,-2.648341756
00-05-72600-00539,NEW_YORK,"Chain112,",2012-08-20T00:00:00.000Z,HERR FOODS INC,PRETZEL,62.0904,104,204.88,3.29,1.97,0.4,0,1,14.64677965,48.18790505,156.692095,1.944181818,202.1949091,2.685090909,28.47600269,19.71190236,-17.02681145
00-05-72600-00539,NEW_YORK,"Chain112,",2012-09-10T00:00:00.000Z,HERR FOODS INC,PRETZEL,58.13582714,68,136,3.29,2,0.39,0.285714286,1,8.659845217,28.49089076,107.5091092,1.944181818,132.2043636,3.795636364,16.83631362,11.65457714,-7.858940781
00-05-72600-00539,NEW_YORK,"Chain112,",2012-09-24T00:00:00.000Z,HERR FOODS INC,PRETZEL,60.6250975,103,204.97,3.29,1.99,0.4,0.25,1,15.6998773,51.65259632,153.3174037,1.944181818,200.2507273,4.719272727,30.523416,21.12918033,-16.4099076
00-05-72600-00539,NEW_YORK,"Chain112,",2012-10-15T00:00:00.000Z,HERR FOODS INC,PRETZEL,59.43046833,43,107.5,3.29,2.5,0.24,0.333333333,0.5,10.53513934,34.66060844,72.83939156,1.944181818,83.59981818,23.90018182,20.48222637,14.17838208,9.72179974
00-05-72600-00539,NEW_YORK,"Chain112,",2012-11-19T00:00:00.000Z,HERR FOODS INC,PRETZEL,59.43046833,48,119.5,3.29,2.493333333,0.241666667,0,1,13.5805935,44.68015262,74.81984738,1.944181818,93.32072727,26.17927273,26.40314297,18.27700965,7.902263073
00-05-72600-00539,NEW_YORK,"Chain112,",2012-11-26T00:00:00.000Z,HERR FOODS INC,PRETZEL,59.43046833,55,110,3.29,2,0.39,0,1,15.53536248,51.11134255,58.88865745,1.944181818,106.93,3.07,30.20356927,20.90777328,-17.83777328
00-05-72600-00539,NEW_YORK,"Chain112,",2012-12-03T00:00:00.000Z,HERR FOODS INC,PRETZEL,59.43046833,35,87.5,3.29,2.5,0.24,0.833333333,1,18.04909733,59.3815302,28.1184698,1.944181818,68.04636364,19.45363636,35.09072685,24.29080335,-4.837166982
00-05-72600-00539,NEW_YORK,"Chain112,",2012-12-10T00:00:00.000Z,HERR FOODS INC,PRETZEL,59.43046833,29,72.5,3.29,2.5,0.24,0.5,1,15.32187497,50.40896864,22.09103136,1.944181818,56.38127273,16.11872727,29.78851073,20.62045791,-4.501730635
00-05-77975-02267,NEW_YORK,"Chain112,",2010-12-27T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,35.31299,4,8,2.99,2,0.33,0,1,2.06845141,6.184669717,1.815330283,1.36,5.44,2.56,2.813093918,3.371575799,-0.811575799
